block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74990366,0x4ceb6b394f9fc29c705928928bccc10f8b497f971f9aa9354cc235ca500a6f16,357,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35c96e5bedc1bf51ff54b357559233aa3eab489e0c30e645492596850d41d4bb,"[1, 2]",11111110
74990367,0xa5afcd866cf0715077893e0c0ab9709e8ad2444a0a599e2b16cecaa0dfe2e8ab,1332,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35c96e5bedc1bf51ff54b357559233aa3eab489e0c30e645492596850d41d4bb,"[1, 2]",8880000
74990367,0xa5afcd866cf0715077893e0c0ab9709e8ad2444a0a599e2b16cecaa0dfe2e8ab,1340,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35c96e5bedc1bf51ff54b357559233aa3eab489e0c30e645492596850d41d4bb,"[1, 2]",20000000
74990367,0x0010c78796e7e2a459b71163698fe6110f54d3c68c176c665231d4daab44610a,1354,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa7a2c173ed3b289e4700a54f4b54a9131084de6e99becb880c10395ac5e29fc8,"[1, 2]",284250000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1022,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1030,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1038,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1046,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1054,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1062,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1070,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1078,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1086,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1094,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990368,0x542a60562408bccbfccfb2209cfece150a6c41e2e96f7c29b605e31cea7fdfbc,1102,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",40000000
74990370,0x3cafbf0f1bb0a7df82b1b67378b4855bf491c71a88e147299a2bb3d89216fb02,360,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x504c233d17a7d1e1797354180db6c5692695c5d1e20f26108dd381eb15dab918,"[1, 2]",100000000
74990370,0x1c46620b8bc0feab28e1bb0885f699586d0d179dbe5733ef455c2cd997709bd0,384,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x663b88d3a8f2341bb8d878709dc78632bcaf7512e577bd15521e5d8ed933efbc,"[1, 2]",1495328000
74990371,0xdde7b5c1e2077cb7ceb7030277ba39670a6d5dfc184b0d636e8499d9adeda736,458,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x43f20d6db57ed63e7e02184dafccea595828efb321f5d3206b55a4416da2ebce,"[1, 2]",419360000
74990371,0xdde7b5c1e2077cb7ceb7030277ba39670a6d5dfc184b0d636e8499d9adeda736,472,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x43f20d6db57ed63e7e02184dafccea595828efb321f5d3206b55a4416da2ebce,"[1, 2]",200000000
74990371,0xdde7b5c1e2077cb7ceb7030277ba39670a6d5dfc184b0d636e8499d9adeda736,486,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x43f20d6db57ed63e7e02184dafccea595828efb321f5d3206b55a4416da2ebce,"[1, 2]",110540000
74990372,0x52f0808f25cf51645b3f37b921b7028b3c20c806549e8c384de37d0b90e4ab03,468,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xa2a2894232d35611074eacfe35235f2bce1014e018ab732fbe130217292df506,"[1, 2]",76923075
74990372,0xe6994503af269775d8a5d3e72fc6abb72a68858c182ffb9ebe393fd1020f27dc,484,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",30000000
74990372,0xe6994503af269775d8a5d3e72fc6abb72a68858c182ffb9ebe393fd1020f27dc,492,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",17032257
74990376,0xddc4eaf7807892f21962238a298a40d2e33318fda9d23b1e4f05cb19771d6aa2,443,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x79fe1c0701d145ed4b74e6b7b3658acbc9b016b70e7321afdb777ad14e8c236c,"[1, 2]",99990000
74990380,0xb7536400fdc719dc6f79b793358f9a2295ac65fe978885d6e6ef3b58ffa8acdb,353,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x129f53053bf21bdf34406a989d43cf8171edb98ec0fca411d7d2f6442e186e17,"[1, 2]",74074073
74990380,0xf86b3952caad3071c58f9e9195d4befe0312a5c59bdedbb7bd851d2252e33c19,373,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x6c3d5fba5442f3e725eb89b7cffcc341ca3105cddaac09c1e4bc8e7010f0fe40,"[1, 2]",1069507
74990381,0x449ebc741bb947929110d259b2e3d0097176466263bc67c8923bccfa4895acca,418,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x19ea2eb12b80ae94cdc86c0c588286ddfd16bb26938a4fce66742b1297a33073,"[1, 2]",1011090
74990382,0x07e6ac8ef5b887222814bff884a158195477128b770e82f66c45e095007e38b8,614,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x23cf4abdf0b557064d36e33e90d067d0e650fe2f75fbd0ea84e57c618b01afff,"[1, 2]",9523806
74990383,0x3eb2111d6cec3d72543021b6b10c0750efaef56a41fb753d3ab60dc8971aa6dc,411,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104649000
74990383,0xb92b9ad6f92320d55a157f58f6fee1b0261a536ea035cae52a87c09bee12d6be,427,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",305555553
74990383,0x5be2084d0d0768bdea713fe2a95ad2ee87f28cb5ca52d6d28e9f901f62d0621d,441,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6d3b1677cd523cc3cacd84cbaad9d68f17bb342477f6629fad4cb30d261f5142,"[1, 2]",3571427
74990384,0x3be1d1795bfbce7f8165a9b8f016b056fd699e2bd54f9bb2a424ed00b74054f1,883,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",1005000
74990384,0xf7ec3258733e31f160407dd34ad92ec15ae9b2cec66a723e7a98a03becf5bbb2,924,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x3dc4afc9e3c853c6ffabde50040a7601dc46fb006540cf4da754d7403beab198,"[1, 2]",10040000
74990389,0x2ade20488573b4611d187227ccd1727c1642e52a87552fe7b6d1127f4a8db9dd,298,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x017266abb6b963c0ce8cd57d70e1f615b2484329d697ff743af040eaac2d389a,"[1, 2]",8710000
74990389,0x2ade20488573b4611d187227ccd1727c1642e52a87552fe7b6d1127f4a8db9dd,315,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x017266abb6b963c0ce8cd57d70e1f615b2484329d697ff743af040eaac2d389a,"[1, 2]",207715625
74990389,0x5c0cf8c0228235487ccb2a47718be53a322e9784ef7133985cc146cbd5f962c9,350,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42ef427d3b65855d71b0ad74a7cd6ec354b8fa0dc8e29a02562197459be976e1,"[1, 2]",1035176
74990391,0x462a4350701e412976a980a2dbbe1c545a7cb930f05dd61098a37f10cf9e2301,781,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",20000000
74990391,0x462a4350701e412976a980a2dbbe1c545a7cb930f05dd61098a37f10cf9e2301,789,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",9266660
74990392,0x73f17b121bb456acf636bf2b76ef5de24934d495387ebc05d3fd612bd39036d6,601,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa152c76b2a0cbcd794d193f94dc14b3023e67f0b5e1a4802f7360b77729e5e8a,"[1, 2]",5000000
74990392,0x48388823c71b2e2b0d42989b499a7c7902fe1d3e6f7808f180dc67137e337b5d,619,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x14c222c314bb9ab7322fe9337a186b4c27097ff256988c6f836ba6b4e7999a6c,"[1, 2]",80000000
74990393,0xff2f728232459b88c88c786e7a75e6e7e3f2dbef17f725f61f5e3c4ea52e5f08,397,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x61d62c121ea0dbbd37615a1cdf56d073dde0f23d0854c80fe31faae7dcf3e5cc,"[1, 2]",1034121
74990398,0x49c6ad76e0355777494d021194453465bc22144a4d21119653cfbfd040c49076,392,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",6451600
74990403,0xdfadf21b3f39e980d52d6df196765e23d9f75b1efe8aa87a20cddc62a2fa3468,525,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104529000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,541,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,549,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,557,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,565,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,573,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,581,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,589,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0x41fe1295e4f97f0e1a63538715614151c48902bb6e590bd12b8426c98d17ffb7,597,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990403,0xfc3afc525d54e8572962146f6e80078ffdddc603c344257f0efeb23abbbbc4de,611,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",20000000
74990404,0x58953841b5c3c0d412a52ca12110603430c6f691229a47bb7891662911926e82,284,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7858f5ac0c7174ca1958f98da18d8b51400cf9d781b0cc9a1c9c8367b898fb6b,"[1, 2]",21276583
74990407,0xf8e5d0f7a96e65b5c00e33c219a64dfc8f4aadb176181c167f1c11e02b3bb839,506,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",100000000
74990407,0x35201e5747bfd7a59baf20e07d533451d3b95cf8922c0cd8a6591d729f0e4af7,520,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",300000000
74990408,0x41c39faba0604c559ad0cfb3c0be513f27a3f4b6565c4425adc7e17b2543841b,466,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",20000000
74990409,0x8e5d48115c0f9153f3a016073f8c2bd9ca89e14edc34495be1c53cedfecaf2e1,1415,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8227431ab8239400a45da8d473da623716e749981db7ef2bdd95a18dcf1bb93e,"[1, 2]",19960783
74990410,0xae95b5373caea1918a154f5afe3e4dc38b59583ab977df30f4349777606f6fc6,432,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc73d9c73ca7061f0b1d8d92bfe1b1ca149244a5393b9b5512c06b0911be597d8,"[1, 2]",30000000
74990411,0xa7ca74b48dcfca653badcf7f9c7e98ceb936a2b24ed42848e50172d8b69df2dd,382,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5a2c59ffeb6d19ec30d9a1a689b0a2f50381d442f9a159ab9dfd2a2aae0948bb,"[1, 2]",59650000
74990412,0x98eead5f625b56c9498fac5428aeacdb28ae4d132296a6126a9a921c32f6f8ee,260,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x118c012ad90884f634064bfc3b295f4fc682c547624558697198875590492e40,"[1, 2]",56080000
74990413,0x821627d59b40e06a877cd6bf50cda4fc6a85c65b7f5d9cedd36458c4f7ae28ae,340,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5651902f679d2307323444dbbfe9b73363bcf2f9225474ec07a1c3e5c541575,"[1, 2]",30000000
74990414,0xcaf1603532b4960aaa7e674bad1562fddb1b151bec3ad28a3505a5ff1a88b47c,712,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd40f7c56a97b0fbe5e6a1224faf7b2cffd6698f8ec4c714addb1abae0ccecea,"[1, 2]",19000000
74990416,0xde0b7ad4f96c4c4958c193a46a4c6317861862181bb260ed6a6c5cedef2d7b24,879,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",80000000
74990419,0x951e00aea3c85868d431ef890b6addc8466effcadd7a10278e855afc7a24945c,284,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x919f36a0a371e33f5778fdaface3a07cdba23a0c8aef1ad0c7b48d1ca528ada2,"[1, 2]",150000000
74990421,0x9bbe34cc7d585d3adb9ed4ae13841338b8189935a222d1a29d663d12bc01ad19,414,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[1, 2]",9803920
74990422,0x04cc41fdd8ef0278e5203be6f5a851aac56461f11612e6d191df905811e10296,207,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x4d79fe5fd28f62621e94d2a34f832ea7b714ee922d5f8ae5fd2d26a2460dbf58,"[1, 2]",4339390000
74990422,0xfdb4f0dc0b5bd4457ef1abe1e763806c0fed491aa6cec847f68473fdd2615f31,225,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb3e9ca8cfb4ce6478c761cb3228940947fcf33f8a3b304d2f6ec09175815b189,"[1, 2]",35294116
74990423,0xbb0e8f8271a7c3da8339d70e7de0be9b594e4a23aad723bd29a4f665b24a5298,494,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xaeda6987c511c4b3c2602394239964470b1c776aa581e887f5f0a6b9de1d38d6,"[1, 2]",263157880
74990423,0xf8042f06c1cc867f7f5c2d6f5657ca43c206866dff5e2b3dc4867532f0b2a952,512,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf8dbde8b6e038775a673947e59da2de15a2127272b50b9877400fdbf7cfc3026,"[1, 2]",710340000
74990425,0xcdf4506ed71e3c8fda1df7bfd8c3fcf1c0ad766703818354ff2c4ecf7b1caa27,430,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x15ef292e550795785df3ee5eac729517fc850936e877b165998c94351c12544b,"[1, 2]",57000000
74990427,0xefea4e81a045c78747ef73726afe86369ab2377cbfb523d244b9cec74760af36,397,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",300000000
74990427,0x3aabd756d3d60c3c2a4e4afd62647cc8c4101e4ab095507215be70fa9f79f1d2,411,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",100000000
